customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,Age,profit
3305,Neddy,La Grange,Male,25,2/16/1977,Senior Developer,Health,Mass Customer,N,Yes,11,43,124.79
3306,Iggy,Whorton,Male,50,5/17/1991,Compensation Analyst,Financial Services,Mass Customer,N,No,7,29,3473.13
3307,Portia,Thirlwall,Female,96,9/2/1978,Analyst Programmer,Health,High Net Worth,N,No,14,42,4311.99
3308,Daffi,Idale,Female,5,5/20/1979,Cost Accountant,Financial Services,Mass Customer,N,Yes,14,41,953.15
3309,Christie,Bremeyer,Male,34,12/14/1974,Senior Sales Associate,n/a,High Net Worth,N,Yes,3,46,2221.5
3310,Bethany,Jarrell,Female,83,10/29/1961,VP Marketing,Property,Affluent Customer,N,Yes,12,59,3121.04
3311,Clary,Bennitt,Female,57,12/21/1979,Civil Engineer,Manufacturing,Mass Customer,N,Yes,8,41,1705.39
3312,Franky,Nanninini,U,49,,Administrative Officer,IT,High Net Worth,N,No,,,3123.03
3313,Kori,Antoshin,Female,10,3/15/1995,,Property,High Net Worth,N,Yes,5,25,2082.46
3314,Blakelee,Tassel,Female,50,10/31/1972,,Financial Services,Mass Customer,N,Yes,12,48,2561.12
3315,Ninnette,Pandey,Female,77,9/8/1994,Account Executive,Property,Mass Customer,N,Yes,5,26,4892.17
3316,Stoddard,Giacomoni,Female,31,9/2/1960,Structural Analysis Engineer,n/a,Mass Customer,N,No,18,60,1924.03
3317,Ric,Kondrachenko,Male,35,7/8/1970,Actuary,Financial Services,Mass Customer,N,Yes,11,50,1213.31
3318,Courtnay,Allmen,Male,37,2/7/1962,,Manufacturing,High Net Worth,N,Yes,19,58,3633.95
3319,Erda,,Female,67,4/4/1966,,Financial Services,Affluent Customer,N,Yes,19,54,2464.61
3320,Anabella,Mealham,Female,16,6/2/1994,Nuclear Power Engineer,Manufacturing,High Net Worth,N,No,6,26,2739.5
3321,Ives,,Male,38,5/10/1980,Software Test Engineer I,n/a,High Net Worth,N,Yes,14,40,324.78
3322,Hew,Sworder,U,24,,Financial Analyst,Financial Services,Affluent Customer,N,Yes,,,1066.19
3323,Cortie,Hamshar,Male,99,3/1/1973,Account Representative I,Health,High Net Worth,N,No,8,47,2791.6
3324,Sholom,,Male,32,7/11/1973,Research Nurse,Health,Mass Customer,N,Yes,10,47,2986.96
3325,Sylas,,Male,80,10/8/1996,Database Administrator IV,Manufacturing,High Net Worth,N,No,1,24,3028.2
3326,Wes,Crotch,Male,83,4/13/1975,Nurse,Manufacturing,High Net Worth,N,Yes,22,45,10422.04
3327,Roma,Le Gallo,Male,84,2/2/1973,Teacher,Manufacturing,Mass Customer,N,No,15,47,3782.79
3328,Arabella,Delgaty,Female,58,8/6/1961,Food Chemist,Health,Mass Customer,N,No,6,59,2068.3
3329,Karissa,Leal,Female,97,8/6/1974,,n/a,High Net Worth,N,No,13,46,2083.26
3330,Tina,Pristnor,Female,70,11/6/1955,,Health,Mass Customer,N,Yes,18,65,3445.49
3331,Claire,Trahar,Female,18,9/20/1971,Technical Writer,Financial Services,Mass Customer,N,No,8,49,3159.58
3332,Cissy,Jeffress,Female,43,9/24/1998,Account Representative III,Health,Mass Customer,N,No,3,22,2799.26
3333,Celinda,Asher,Female,30,5/8/1979,Software Test Engineer II,Property,Mass Customer,N,Yes,17,41,1911.08
3334,Koralle,Winckles,Female,63,5/22/1965,VP Product Management,Health,Mass Customer,N,Yes,12,55,2428.32
3335,Damian,Dutt,Male,47,12/15/1979,Editor,Health,Mass Customer,N,No,16,41,3582.69
3336,Konstantine,Terne,Male,47,1/10/1979,Research Assistant IV,Manufacturing,Mass Customer,N,Yes,8,41,5824.48
3337,Brendan,Aird,Male,58,10/28/1976,,Argiculture,Mass Customer,N,Yes,16,44,4608
3338,Nata,Ozanne,Female,48,7/8/1964,,Manufacturing,Mass Customer,N,Yes,10,56,1912.53
3339,Andrea,Rand,Male,76,5/8/1986,Programmer Analyst III,Health,Mass Customer,N,No,21,34,1163.92
3340,Torey,Beharrell,Male,61,9/29/1991,Physical Therapy Assistant,n/a,Mass Customer,N,No,2,29,2364.51
3341,Vitia,Crum,Female,19,8/5/1980,Help Desk Technician,Retail,Affluent Customer,N,Yes,6,40,921.62
3342,Henry,Phillps,Male,51,8/12/1985,,Entertainment,Mass Customer,N,No,7,35,2820.79
3343,Cristabel,Bim,U,3,,Recruiter,IT,Mass Customer,N,Yes,,,1490
3344,Clerissa,Columbell,Female,66,2/14/1995,GIS Technical Architect,n/a,Affluent Customer,N,Yes,1,25,3962.06
3345,Hersch,Gilkes,Male,83,6/23/1977,,Financial Services,High Net Worth,N,No,12,43,1367
3346,Nadya,Callaghan,Female,61,9/11/1991,Software Consultant,Financial Services,High Net Worth,N,No,3,29,1511.57
3347,Nichols,,Male,99,11/8/1985,Computer Systems Analyst II,Entertainment,High Net Worth,N,Yes,18,35,2978.04
3348,Amanda,Hazeltine,Female,93,11/8/1956,Pharmacist,Health,High Net Worth,N,Yes,6,64,1136.03
3349,Byram,Lamberts,Male,11,1/22/1981,Director of Sales,Argiculture,Affluent Customer,N,No,9,39,2496.51
3350,Tam,Prestner,Male,53,5/29/1975,Analog Circuit Design manager,Manufacturing,Affluent Customer,N,No,6,45,5796.16
3351,Chryste,Nornable,Female,13,4/13/1982,Accounting Assistant II,n/a,Affluent Customer,N,No,15,38,3138.49
3352,Fredek,Lobley,Male,14,12/28/1994,Human Resources Assistant IV,Manufacturing,Affluent Customer,N,No,1,26,2839.35
3353,Marina,Scorrer,Female,91,4/21/1994,Software Test Engineer II,n/a,Mass Customer,N,Yes,1,26,2608.46
3354,Ollie,Restorick,Male,18,3/27/1978,,Manufacturing,Mass Customer,N,Yes,11,42,1860.56
3355,Cherin,Thireau,Female,50,2/19/1990,Staff Accountant I,Manufacturing,Mass Customer,N,No,3,30,2464.61
3356,Dill,Bampford,Male,47,3/23/1959,Safety Technician II,Financial Services,Mass Customer,N,Yes,6,61,2799.7
3357,Georgie,Henze,Male,25,2/1/1999,Design Engineer,Manufacturing,Affluent Customer,N,No,4,21,1441
3358,Fairlie,McGavin,Male,30,9/17/1973,Engineer I,Manufacturing,Affluent Customer,N,Yes,11,47,4447.21
3359,Duffy,Cotillard,Male,82,12/13/1991,Developer III,n/a,Mass Customer,N,No,3,29,1120.87
3360,Joelie,Sherlaw,Female,77,3/23/1963,Quality Engineer,Health,Affluent Customer,N,No,5,57,4179.51
3361,Riva,Yushin,Female,68,1/20/1968,General Manager,Property,Mass Customer,N,Yes,9,52,4752.7
3362,Piotr,Saladin,Male,60,6/24/1971,VP Accounting,Financial Services,Affluent Customer,N,No,13,49,558.49
3363,Orson,Tythacott,Male,25,3/8/2000,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,3,20,1800.72
3364,Trueman,,Male,77,8/19/1993,Engineer IV,Manufacturing,Mass Customer,N,Yes,3,27,3473.79
3365,Karlens,Chaffyn,U,29,,Engineer III,IT,Mass Customer,N,No,,,4003.36
3366,Rickey,Gregolotti,Male,98,2/26/1975,Technical Writer,Manufacturing,Mass Customer,N,Yes,14,45,2264.1
3367,Melisse,Massei,Female,75,12/5/2000,Librarian,Entertainment,Mass Customer,N,Yes,1,20,4779.07
3368,Tanya,Boddis,Female,7,7/17/1967,Technical Writer,Financial Services,Affluent Customer,N,No,16,53,3153.48
3369,Cathrin,Rosencrantz,Female,90,1/2/1977,Research Associate,n/a,Mass Customer,N,No,10,43,2672.28
3370,Brant,Follis,Male,8,1/22/1954,Data Coordiator,n/a,High Net Worth,N,Yes,5,66,4078.82
3371,Josey,Alves,Female,56,10/30/1977,Analyst Programmer,Retail,Mass Customer,N,No,17,43,4677.69
3372,Orazio,Wissby,Male,62,9/25/1954,,Telecommunications,High Net Worth,N,No,15,66,2684.47
3373,Inna,Atack,Female,19,1/25/1991,Research Associate,Health,Mass Customer,N,No,5,29,4048.46
3374,Joann,Corrigan,Female,77,11/17/1959,Sales Associate,Manufacturing,Mass Customer,N,Yes,12,61,5034.57
3375,Thorsten,Gregon,Male,37,3/21/1993,Accounting Assistant I,Financial Services,High Net Worth,N,Yes,6,27,4285.94
3376,Amity,Widdall,Female,74,10/20/1982,,Manufacturing,Mass Customer,N,No,16,38,2173.36
3377,Jamal,MacRury,Male,12,6/23/1988,,Manufacturing,Mass Customer,N,Yes,7,32,3395.35
3378,Ina,Habershaw,Female,17,2/17/1962,,Financial Services,Affluent Customer,N,No,14,58,3399.02
3379,Elysee,Spurr,Female,51,4/30/1999,Food Chemist,Health,Mass Customer,N,Yes,2,21,5599.08
3380,Abe,Ealam,Male,41,1/9/1955,Speech Pathologist,Manufacturing,High Net Worth,N,Yes,14,65,2793.81
3381,Bruce,Lackie,Male,26,11/20/1993,Computer Systems Analyst IV,n/a,Mass Customer,N,No,4,27,4829.4
3382,Burk,Walczak,Male,90,12/17/1977,Business Systems Development Analyst,n/a,High Net Worth,N,No,10,43,4222.77
3383,Dane,Swansbury,Male,47,4/5/1982,Financial Analyst,Financial Services,Affluent Customer,N,Yes,10,38,4387.16
3384,Wesley,Nichols,Male,11,3/5/1996,,n/a,Mass Customer,N,No,6,24,2050.66
3385,Ronda,,Female,23,2/10/1975,Systems Administrator III,Argiculture,Mass Customer,N,No,9,45,1175.54
3386,Cliff,Nolin,Male,24,7/28/1999,Structural Engineer,IT,High Net Worth,N,Yes,2,21,2633.5
3387,Shel,Duke,Female,19,7/5/1976,General Manager,Manufacturing,Affluent Customer,N,Yes,15,44,5318.69
3388,Urbanus,Pichan,Male,81,10/25/1986,VP Marketing,Retail,Mass Customer,N,No,7,34,3516.78
3389,Margo,Saltmarshe,Female,27,6/1/1972,Programmer II,n/a,Affluent Customer,N,No,19,48,4462.32
3390,Fayth,Baudins,Female,20,1/27/1969,,n/a,High Net Worth,N,No,7,51,3952.89
3391,Terrel,Kreuzer,Male,93,6/23/1991,,Manufacturing,Mass Customer,N,No,7,29,2201.58
3392,Brock,Ride,Male,41,12/12/1976,Tax Accountant,Financial Services,Mass Customer,N,No,10,44,114.93
3393,Henrietta,Olexa,Female,23,2/21/1954,Technical Writer,Retail,Mass Customer,N,Yes,7,66,2095.77
3394,Barde,Spoward,Male,39,6/26/1974,Environmental Specialist,Health,Mass Customer,N,No,22,46,4073.2
3395,Sigmund,Fishbourn,Male,76,4/19/1993,,Financial Services,Mass Customer,N,No,3,27,2586.85
3396,Arin,Nappin,Male,18,6/28/1960,Research Assistant I,Manufacturing,Mass Customer,N,Yes,9,60,119.73
3397,Melisande,,Female,70,8/19/1985,Product Engineer,IT,Mass Customer,N,No,11,35,808.85
3398,Alberik,Looks,Male,69,7/1/1971,,n/a,High Net Worth,N,Yes,7,49,2666.06
3399,Hillyer,Biddulph,Male,95,5/10/1996,VP Accounting,Financial Services,Mass Customer,N,No,2,24,3084.76
3400,Brenna,Childes,Female,46,6/25/1987,Sales Associate,Financial Services,Mass Customer,N,Yes,18,33,1402.9
3401,Cristie,,Female,92,7/28/1993,Tax Accountant,Telecommunications,Mass Customer,N,Yes,4,27,3847.02
3402,Krystyna,Scadden,Female,73,5/4/1985,Statistician II,Retail,Mass Customer,N,No,10,35,6036.19
3403,Jessalyn,Zoellner,Female,27,5/14/1994,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,2,26,3253.38
3404,Thomasine,McCloch,Female,2,8/1/1973,GIS Technical Architect,Property,Affluent Customer,N,No,22,47,2729.79
3405,Gavra,Robez,Female,89,8/18/1996,Project Manager,Financial Services,Mass Customer,N,Yes,3,24,6167.71
3406,Lucy,Lackmann,Female,35,4/28/1979,Business Systems Development Analyst,IT,Mass Customer,N,Yes,10,41,5463.64
3407,Marven,Ditts,Male,53,10/8/1961,Cost Accountant,Financial Services,High Net Worth,N,Yes,19,59,3669.36
3408,Becka,Bysaker,Female,10,7/11/1972,Tax Accountant,Manufacturing,Mass Customer,N,No,18,48,1355.24
3409,Abbey,Nellen,Female,75,4/29/1977,Desktop Support Technician,Argiculture,Mass Customer,N,No,16,43,3009.3
3410,Merrili,Brittin,Female,93,9/22/1940,,Property,Mass Customer,N,No,16,80,1731.84
3411,Alena,Hannis,Female,68,1/4/1980,Physical Therapy Assistant,n/a,Mass Customer,N,Yes,20,40,5772.78
3412,Almira,Ethelstone,Female,66,8/18/1973,Office Assistant IV,n/a,Mass Customer,N,Yes,7,47,2417.74
3413,Zulema,Cristofolo,Female,93,10/15/1997,VP Accounting,Financial Services,Mass Customer,N,No,3,23,4076.18
3414,Winnifred,Zima,Female,46,2/25/1966,Software Consultant,n/a,Affluent Customer,N,Yes,10,54,1734.6
3415,Alberik,Kelsey,Male,43,1/17/1963,Quality Engineer,Property,High Net Worth,N,Yes,11,57,4669.3
3416,Evanne,Bentote,Female,6,1/18/1976,,Manufacturing,Mass Customer,N,Yes,11,44,1207.08
3417,Deedee,Coxall,Female,91,2/18/1973,Social Worker,Health,Mass Customer,N,No,7,47,3975.14
3418,Felipa,Paddingdon,Female,18,12/31/1959,Systems Administrator IV,Health,High Net Worth,N,No,19,61,2033.01
3419,Felipa,Guslon,Female,13,7/9/1973,Information Systems Manager,n/a,Mass Customer,N,Yes,18,47,2591.33
3420,Norby,Elion,Male,96,9/10/1980,Financial Advisor,Financial Services,Mass Customer,N,Yes,19,40,6808.18
3421,Ronalda,McGeechan,Female,60,12/17/1962,Computer Systems Analyst II,Health,Affluent Customer,N,Yes,18,58,4255.89
3422,Lucine,Virgin,Female,38,5/6/1978,Professor,Manufacturing,Mass Customer,N,No,5,42,2127.64
3423,Griselda,Bezants,Female,57,12/27/1999,Registered Nurse,Health,Affluent Customer,N,No,1,21,751.32
3424,Vale,Whittuck,Female,39,2/28/1977,Automation Specialist III,Manufacturing,Affluent Customer,N,Yes,11,43,2056.27
3425,Alister,De la Yglesia,Male,32,4/5/1986,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,12,34,3350.14
3426,Ron,Dilon,Male,40,4/18/1959,Assistant Media Planner,Entertainment,Mass Customer,N,No,17,61,3713.52
3427,Mace,Edington,Male,67,5/19/1981,Help Desk Operator,Financial Services,Mass Customer,N,Yes,17,39,3921
3428,Leonora,Iglesia,Female,77,8/7/1974,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,16,46,509.97
3429,Alla,Hirtzmann,Female,37,6/22/1964,,Health,High Net Worth,N,No,15,56,2242.33
3430,Augustus,Pickin,Male,77,2/29/1964,Research Nurse,Health,Affluent Customer,N,Yes,9,56,1653.02
3431,York,Calbreath,Male,97,8/10/1996,Community Outreach Specialist,Property,Affluent Customer,N,No,5,24,6022.12
3432,Max,Cloney,Female,99,11/27/1988,Junior Executive,Argiculture,Mass Customer,N,Yes,2,32,3707.7
3433,Karissa,Cabral,Female,10,4/28/1998,Computer Systems Analyst II,Property,Mass Customer,N,No,2,22,5925.74
3434,Stesha,Miners,Female,20,12/5/1973,Account Coordinator,Health,Mass Customer,N,No,16,47,1831.51
3435,Stevena,Allcock,Female,80,1/15/2002,Senior Editor,n/a,Affluent Customer,N,No,1,18,2294.25
3436,Marget,Freeland,Female,4,11/22/1958,,Financial Services,Mass Customer,N,Yes,5,62,3302.82
3437,Penny,Wellington,Male,79,10/20/1963,VP Marketing,Retail,High Net Worth,N,No,12,57,2340.72
3438,Gaylor,Carbry,Male,11,2/16/1996,Project Manager,Manufacturing,Mass Customer,N,No,2,24,3180.64
3439,Rubie,O'Gorman,Female,45,10/20/1974,Technical Writer,n/a,Affluent Customer,N,Yes,19,46,2109.28
3440,Retha,Kahane,Female,18,5/15/1958,Senior Sales Associate,Manufacturing,Mass Customer,N,No,5,62,1243.65
3441,Janelle,Ebbage,Female,44,10/16/1988,Legal Assistant,Manufacturing,High Net Worth,N,Yes,20,32,2119.43
3442,Adrianne,Petrecz,Female,17,5/22/1962,Research Associate,Retail,Mass Customer,N,Yes,14,58,1535.84
3443,Fran,,Male,11,4/12/1995,Technical Writer,n/a,Mass Customer,N,Yes,5,25,3128.74
3444,Kara-lynn,Bims,Female,75,12/25/1977,Nurse Practicioner,Manufacturing,Affluent Customer,N,No,7,43,1447.98
3445,Craggy,,Male,62,6/23/1966,Database Administrator I,Financial Services,Affluent Customer,N,Yes,11,54,3864.46
3446,Gard,Tidy,Male,8,1/30/1967,Structural Engineer,Manufacturing,Mass Customer,N,No,14,53,308.78
3447,Linell,,Female,43,11/23/1977,,Financial Services,High Net Worth,N,No,17,43,4324.39
3448,Roderich,Mixer,Male,26,2/16/1977,Software Consultant,Financial Services,High Net Worth,N,No,9,43,2616.8
3449,Ilyssa,Hannabuss,Female,52,9/26/1974,VP Quality Control,Argiculture,High Net Worth,N,Yes,3,46,1541.16
3450,Brooke,Durman,Female,85,9/16/1993,Safety Technician III,Retail,Mass Customer,N,No,6,27,5577.06
3451,Ruprecht,Loreit,Male,88,5/1/1970,Sales Associate,n/a,High Net Worth,N,No,10,50,4489.09
3452,Maura,Estevez,Female,22,9/4/1964,Marketing Manager,Retail,Mass Customer,N,No,13,56,1820.57
3453,Jammie,McEvon,Female,57,3/12/1989,Product Engineer,Retail,Affluent Customer,N,No,14,31,2341.29
3454,Akim,Mathes,Male,15,6/9/1969,Web Designer III,n/a,Mass Customer,N,No,18,51,1340.11
3455,Coop,Skey,Male,29,2/25/1954,Administrative Officer,n/a,Mass Customer,N,Yes,11,66,1766.48
3456,Clovis,Ortsmann,Female,11,11/8/1959,,n/a,Mass Customer,N,Yes,12,61,2399.59
3457,Robbi,Springthorpe,Female,13,9/26/1956,,Manufacturing,Mass Customer,N,No,16,64,1802.9
3458,Alejandro,Shakelade,Male,35,12/1/1977,Web Developer III,Manufacturing,High Net Worth,N,Yes,19,43,1804.88
3459,Emelda,Ramsdell,Female,62,11/24/2000,,Entertainment,Mass Customer,N,Yes,2,20,2667.14
3460,Reinhold,Barthrup,Male,22,10/10/1999,Actuary,Financial Services,Mass Customer,N,No,2,21,8321.81
3461,Nigel,Izard,Male,28,11/30/1962,Environmental Specialist,Manufacturing,Affluent Customer,N,Yes,17,58,4233.2
3462,Jehanna,Sparhawk,Female,96,3/3/1957,Registered Nurse,Health,High Net Worth,N,No,17,63,4416.71
3463,Fletch,Durrett,Male,7,6/15/1984,Compensation Analyst,Financial Services,Affluent Customer,N,No,2,36,993.92
3464,Etheline,Gerretsen,Female,38,6/9/1982,Staff Accountant III,Financial Services,Mass Customer,N,Yes,4,38,299.27
3465,Hadria,Pizer,Female,71,2/1/1978,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7,42,4946.67
3466,Victor,Zaple,Male,65,9/28/1979,Marketing Assistant,IT,Mass Customer,N,No,18,41,272.79
3467,Killy,Spaducci,Male,31,5/20/1980,VP Quality Control,IT,Mass Customer,N,No,21,40,5135
3468,Averill,Woodbridge,Male,4,10/24/1986,Associate Professor,n/a,Mass Customer,N,No,7,34,1770.36
3469,Arabele,Lantoph,Female,90,8/24/1987,Nurse Practicioner,Health,Mass Customer,N,Yes,5,33,1625.44
3470,Catherina,Ricca,Female,56,10/1/1967,Recruiting Manager,Health,Affluent Customer,N,Yes,6,53,7228.8
3471,Brita,Afonso,Female,95,9/5/1953,Quality Engineer,IT,High Net Worth,N,Yes,8,67,1914.1
3472,Dionysus,McCarlie,Male,10,6/27/1977,VP Marketing,Retail,Affluent Customer,N,Yes,18,43,2779.58
3473,Sanderson,Alloway,U,34,,Analog Circuit Design manager,IT,Mass Customer,N,No,,,1504.21
3474,Justinian,Crowhurst,Male,93,11/6/1979,Assistant Manager,Manufacturing,Mass Customer,N,No,14,41,2358.99
3475,Correna,Goldsberry,Female,12,8/31/1985,Director of Sales,Retail,Affluent Customer,N,No,3,35,2515.14
3476,Stearn,Willerstone,Male,39,9/7/1989,,Manufacturing,Affluent Customer,N,No,7,31,1152.36
3477,Jaquelin,Leek,Female,90,1/24/1996,Senior Developer,Financial Services,Affluent Customer,N,Yes,7,24,4401.92
3478,Hartwell,Schach,Male,54,8/8/1986,Quality Control Specialist,Health,Mass Customer,N,No,17,34,4297.85
3479,Pierette,O' Ronan,Female,39,8/9/1964,,IT,Mass Customer,N,No,13,56,2265.96
3480,Jarib,,Male,30,6/24/1959,,n/a,Mass Customer,N,No,20,61,1770.26
3481,Haley,Dessent,Male,37,10/12/1997,Systems Administrator IV,Manufacturing,High Net Worth,N,No,4,23,2438.45
3482,Roch,Rilston,Female,71,5/18/2000,Clinical Specialist,Health,Affluent Customer,N,Yes,2,20,5549.59
3483,Emlyn,Burnel,Male,19,10/2/1956,Senior Sales Associate,Health,High Net Worth,N,Yes,15,64,2193.04
3484,Hedi,Mowday,Female,10,10/24/1976,Information Systems Manager,Financial Services,High Net Worth,N,Yes,20,44,5924.55
3485,Berthe,Ludwell,Female,11,5/21/1981,Account Representative II,Financial Services,High Net Worth,N,Yes,9,39,2491.47
3486,Reece,Crewther,Male,67,7/25/1956,Business Systems Development Analyst,Manufacturing,Mass Customer,N,No,18,64,2972.34
3487,Amalee,Sanderson,Female,4,12/15/1977,Analyst Programmer,Health,High Net Worth,N,No,18,43,1837.75
3488,Cristobal,Whitrod,Male,63,8/7/1975,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,9,45,815.95
3489,Margo,Fletcher,Female,90,10/30/1969,Help Desk Operator,Argiculture,Mass Customer,N,Yes,9,51,2644.44
3490,Taylor,Dutchburn,Male,45,6/21/1980,VP Product Management,Financial Services,High Net Worth,N,No,14,40,2379.57
3491,Leanna,Cromb,Female,69,4/3/1976,Business Systems Development Analyst,Financial Services,Affluent Customer,N,No,10,44,1430.28
3492,Urbanus,Redding,Male,83,1/27/1966,Civil Engineer,Manufacturing,Mass Customer,N,No,19,54,2193.81
3493,Jeffie,Eakly,Male,30,2/29/1964,Research Assistant I,Health,High Net Worth,N,No,18,56,3728.88
3494,Robers,Richen,Male,72,12/24/1998,Account Representative IV,Argiculture,High Net Worth,N,No,1,22,2755.11
3495,Constantine,Frissell,Female,57,7/12/1987,Programmer III,Financial Services,High Net Worth,N,No,8,33,3847.65
3496,Danya,Burnyeat,Male,99,4/25/1986,Editor,Manufacturing,Mass Customer,N,Yes,19,34,2045.84
3497,Thia,O'Day,Female,73,5/3/1986,Administrative Assistant IV,Manufacturing,Affluent Customer,N,Yes,18,34,1648.32
3498,Lois,Abrahim,Female,28,11/2/1995,,Manufacturing,Mass Customer,N,No,5,25,3147.33
3499,Shelton,Tewkesberrie,Male,29,6/17/1979,,Manufacturing,Mass Customer,N,Yes,7,41,4955.25
3500,Josy,Fleeman,Female,71,7/21/1967,,Entertainment,Affluent Customer,N,No,17,53,1785.86
3501,Kayla,Alentyev,Female,63,1/19/1970,Operator,Telecommunications,Mass Customer,N,Yes,18,50,
3502,Wilfrid,Cleaves,Male,5,10/16/1997,Senior Sales Associate,Retail,High Net Worth,N,Yes,3,23,
3503,Tootsie,Rafter,Female,53,3/12/1979,Financial Advisor,Financial Services,Affluent Customer,N,Yes,10,41,
3504,Keriann,Perdue,Female,39,7/6/1963,Business Systems Development Analyst,Manufacturing,Mass Customer,N,Yes,6,57,
3505,Dolly,Scallan,Female,41,8/6/1974,,Retail,Mass Customer,N,No,14,46,
3506,Mercy,Donisi,Female,19,6/18/1975,Web Designer I,Financial Services,Mass Customer,N,No,15,45,
3507,Christoph,Greatreax,Male,70,3/3/1955,Physical Therapy Assistant,Financial Services,Mass Customer,N,No,5,65,
3508,Malvin,Marre,Male,89,8/9/1986,Pharmacist,Health,Mass Customer,N,No,5,34,
3509,Janine,Hesey,Female,85,11/22/1978,Pharmacist,Health,Mass Customer,N,Yes,15,42,
3510,Jemima,Izaac,U,48,,Safety Technician II,IT,Affluent Customer,N,Yes,,,
3511,Willem,Spraging,Male,23,12/31/1966,Food Chemist,Health,Affluent Customer,N,No,10,54,
3512,Vladimir,Abramowsky,Male,68,3/24/1994,VP Accounting,Financial Services,Mass Customer,N,Yes,8,26,
3513,Enriqueta,Waterhowse,U,80,,Internal Auditor,IT,Affluent Customer,N,Yes,,,
3514,Darcy,Ilett,Male,25,8/24/1962,Environmental Specialist,n/a,Mass Customer,N,No,8,58,
3515,Leelah,Pynner,Female,11,1/14/1975,Staff Scientist,Telecommunications,High Net Worth,N,Yes,18,45,
3516,Diarmid,Vearnals,Male,93,4/30/1977,,Property,Mass Customer,N,Yes,15,43,
3517,Domeniga,Terney,Female,47,7/4/1957,Accounting Assistant IV,n/a,Mass Customer,N,Yes,6,63,
3518,Magdaia,Beardwell,Female,45,6/18/1980,Biostatistician I,IT,Mass Customer,N,Yes,8,40,
3519,Aldus,Kenningley,Male,16,5/21/1978,Software Consultant,Manufacturing,Mass Customer,N,Yes,11,42,
3520,Travis,Kaszper,Male,41,8/17/1963,Research Nurse,Health,Mass Customer,N,Yes,16,57,
3521,Oneida,Olivia,Female,27,3/10/1980,Research Associate,n/a,High Net Worth,N,Yes,16,40,
3522,Lorri,Byrth,Female,73,8/21/1989,Cost Accountant,Financial Services,High Net Worth,N,Yes,11,31,
3523,Lin,Tarver,Male,33,6/14/1975,,n/a,Affluent Customer,N,No,19,45,
3524,Waiter,Piscopello,Male,38,12/30/1973,Design Engineer,Financial Services,Mass Customer,N,Yes,18,47,
3525,Town,Yitzhakov,Male,55,8/16/1996,Editor,n/a,Mass Customer,N,No,2,24,
3526,Pail,Iacopini,Male,84,9/19/1978,General Manager,Telecommunications,High Net Worth,N,Yes,13,42,
3527,Kiley,Scotson,Female,77,12/2/1978,Senior Cost Accountant,Financial Services,High Net Worth,N,No,18,42,
3528,Eliot,Scammell,Male,69,4/6/1964,Internal Auditor,Manufacturing,Mass Customer,N,Yes,7,56,
3529,Austine,Kinny,Female,37,11/23/1960,Structural Analysis Engineer,IT,High Net Worth,N,Yes,16,60,
3530,Erik,Kenneford,Male,19,10/23/1973,Staff Scientist,n/a,High Net Worth,N,Yes,8,47,
3531,Shannah,Pountain,Female,4,1/27/1969,Marketing Manager,Retail,Affluent Customer,N,Yes,11,51,
3532,May,Birch,Female,27,7/24/1990,Media Manager I,Health,High Net Worth,N,Yes,7,30,
3533,Neale,Lowings,Male,62,2/14/1981,,Financial Services,Affluent Customer,N,Yes,8,39,
3534,Kacie,Stanbrooke,Female,92,5/15/1975,Associate Professor,Manufacturing,Affluent Customer,N,Yes,3,45,
3535,Bren,Dabbes,Female,8,9/15/1994,Technical Writer,Manufacturing,High Net Worth,N,No,6,26,
3536,Laurence,Aulsford,Male,46,12/24/1967,Professor,Retail,Affluent Customer,N,No,18,53,
3537,Sholom,Pavlasek,Male,1,1/15/1997,Graphic Designer,Financial Services,Mass Customer,N,No,4,23,
3538,Kerby,Nassie,Male,19,11/14/1977,Marketing Manager,Health,Mass Customer,N,No,8,43,
3539,Sheelah,Caine,Female,94,3/21/1985,,IT,Mass Customer,N,Yes,16,35,
3540,Ali,Naris,Male,49,8/27/1954,,n/a,Mass Customer,N,Yes,7,66,
3541,Aloin,Harhoff,Male,72,1/3/1986,,Health,Mass Customer,N,No,11,34,
3542,Perl,Suddaby,Female,23,3/11/1975,Financial Analyst,Financial Services,Mass Customer,N,No,10,45,
3543,Shanie,Zahor,Female,15,12/25/1986,Food Chemist,Health,High Net Worth,N,Yes,21,34,
3544,Benoite,Trahmel,Female,25,8/13/1998,Help Desk Technician,n/a,Affluent Customer,N,No,1,22,
3545,Wenonah,Filgate,Female,66,7/19/1974,Developer II,n/a,High Net Worth,N,No,4,46,
3546,Hally,Pollie,Female,91,9/29/1983,GIS Technical Architect,Manufacturing,Affluent Customer,N,Yes,9,37,
3547,Ganny,Dwerryhouse,Male,19,5/6/1975,Senior Financial Analyst,Financial Services,Affluent Customer,N,No,8,45,
3548,Dalli,Seden,Male,65,8/2/1958,,n/a,Affluent Customer,N,No,12,62,
